Abbas_X	Abbasid_N
resin_N	resiniform_A
resin_N	resinify_V
resin_N	resinite_N
resin_N	resinless_A
resin_N	resinlike_A
resin_N	resinoid_A
resin_N	resinous_A
resin_N	resinously_D
resin_N	resiny_A
resistivity_N	elastoresistivity_N
resistivity_N	magnetoresistivity_N
resistivity_N	piezoresistivity_N
resistivity_N	transresistivity_N
resolution_N	midresolution_X
resolution_N	resolutionist_N
restorable_A	restorably_X
retentive_A	gastroretentive_A
retentive_A	irretentive_A
retentive_A	nonretentive_A
retentive_A	retentively_D
retentive_A	retentiveness_N
retentive_A	stereoretentive_A
retentive_A	unretentive_A
reticulate_A	reticulative_X
retinal_A	antiretinal_A
retinal_A	cerebroretinal_A
retinal_A	chorioretinal_A
retinal_A	cilioretinal_A
retinal_A	colliculoretinal_A
retinal_A	epiretinal_A
retinal_A	extraretinal_A
retinal_A	hemiretinal_A
retinal_A	intraretinal_A
retinal_A	neuroretinal_A
retinal_A	nonretinal_A
retinal_A	panretinal_A
retinal_A	preretinal_A
retinal_A	retinaloxime_X
retinal_A	subretinal_A
retinal_A	tapetoretinal_A
retinal_A	transretinal_A
retinal_A	vitreoretinal_A
retinoic_A	hyperretinoic_A
retinoid_A	bisretinoid_N
retinoid_A	oxaretinoid_N
retirement_N	nonretirement_A
retirement_N	postretirement_A
retirement_N	preretirement_A
retirement_N	semiretirement_N
retirement_N	unretirement_N
retractable_A	irretractable_A
retractable_A	nonretractable_A
retractable_A	thermoretractable_A
retractable_A	unretractable_A
retractile_A	irretractile_A
retractile_A	nonretractile_A
retractile_A	unretractile_A
retroperitoneal_A	retroperitoneum_N
retrorocket_N	retro_A
retroviral_A	antiretroviral_A
retry_V	retriable_A
reverse_A	reversely_D
reversible_A	bireversible_A
reversible_A	endoreversible_A
reversible_A	irreversible_A
reversible_A	microreversible_A
reversible_A	nonreversible_A
reversible_A	photoreversible_A
reversible_A	pseudoreversible_A
reversible_A	quasireversible_A
reversible_A	reversibility_N
reversible_A	thermoreversible_A
reversible_A	unreversible_A
revive_V	revivable_A
revive_V	revival_N
revive_V	reviver_N
revive_V	unrevivable_A
rhinal_A	birhinal_A
rhinal_A	ectorhinal_A
rhinal_A	entorhinal_A
rhinal_A	rhinalgia_N
rhinic_A	monorhinic_A
rhubarb_N	rhubarblike_A
rhubarb_N	rhubarby_A
rhythm_N	rhythmic_A
rhythm_N	rhythmical_A
rib_N	ribcage_N
rib_N	ribeye_N
rib_N	ribgrass_N
rib_N	ribspare_N
rib_N	ribwort_N
rib_N	sparerib_N
ribonucleoprotein_N	antiribonucleoprotein_N
ribonucleoprotein_N	microribonucleoprotein_N
ribosomal_A	extraribosomal_A
ribosomal_A	nonribosomal_A
ribosomal_A	ribosomally_D
ribosomal_A	subribosomal_A
ribosome_N	cytoribosome_N
ribosome_N	mitoribosome_N
ribosome_N	polyribosome_N
ribosome_N	ribosomal_A
ribosome_N	ribosomic_A
ribosome_N	ribosomopathy_N
ribosome_N	subribosome_N
rice_N	ricebird_N
rice_N	ricer_N
rich_A	richdom_N
rich_A	richen_V
rich_A	riches_N
rich_A	richling_N
rich_A	richly_D
rich_A	richness_N
rich_A	unrich_A
ridden_V	bedridden_A
ridden_V	en_N
ridden_V	hagridden_A
ridden_V	wormridden_A
ride_V	beride_V
ride_V	en_N
ride_V	outride_N
ride_V	override_V
ride_V	upride_V
ridge_N	ridgebone_N
ridge_N	ridgeside_A
ridge_N	ridgy_A
right_A	alright_A
right_A	en_N
right_A	rightdom_X
right_A	righteous_A
right_A	righthood_N
right_A	rightly_D
right_A	rightmost_A
right_A	rightness_N
righteous_A	overrighteous_A
righteous_A	righteously_D
righteous_A	righteousness_N
righteous_A	unrighteous_A
righteous_A	uprighteous_A
ring_N	chainring_N
ring_N	earring_N
ring_N	enringed_V
ring_N	ringbearer_N
ring_N	ringed_A
ring_N	ringleader_N
ring_N	ringlet_N
ring_N	ringlike_A
ring_N	ringneck_N
ring_N	ringpiece_N
ring_N	ringside_A
ring_N	ringstraked_A
ring_N	ringworm_N
road_N	byroad_N
road_N	crossroad_N
road_N	en_N
road_N	nonroad_A
road_N	railroad_N
road_N	roadability_N
road_N	roadbase_N
road_N	roadbed_N
road_N	roadblock_N
road_N	roadbuilding_N
road_N	roader_N
road_N	roadhouse_N
road_N	roadie_N
road_N	roadkill_N
road_N	roadless_A
road_N	roadness_X
road_N	roadrunner_N
road_N	roadshow_N
road_N	roadside_A
road_N	roadstead_N
road_N	roadster_N
road_N	roadway_N
road_N	roadwork_N
road_N	roadworks_N
road_N	roadworthy_A
roadless_A	roadlessness_N
robbery_N	antirobbery_A
robbery_N	nonrobbery_A
robinsonade_N	edisonade_N
rock_N	Rocksprings_X
rock_N	Rockwall_X
rock_N	bedrock_N
rock_N	rockbound_A
rock_N	rockbun_N
rock_N	rockburst_N
rock_N	rockcress_N
rock_N	rockery_N
rock_N	rockfall_N
rock_N	rockfill_N
rock_N	rockfish_N
rock_N	rockfowl_N
rock_N	rockhopper_N
rock_N	rockish_A
rock_N	rockjumper_N
rock_N	rockless_A
rock_N	rocklike_A
rock_N	rockling_N
rock_N	rockmelon_N
rock_N	rockness_N
rock_N	rockpile_N
rock_N	rockscape_N
rock_N	rockstar_N
rock_N	rocksucker_N
rock_N	rockwarbler_X
rock_N	rockweed_N
rock_N	rockwood_N
rock_N	rockwork_N
rock_N	rocky_A
rocket_N	rocketeer_N
rocket_N	rocketry_N
rocket_N	rockoon_N
rocket_N	skyrocket_N
rogaine_N	cyclogaine_N
rogaine_N	metrogaine_N
rogaine_N	snogaine_N
roller_N	rollerblade_N
roller_N	steamroller_N
romanticism_N	antiromanticism_N
romanticism_N	aromanticism_N
romanticism_N	biromanticism_N
romanticism_N	heteroromanticism_N
romanticism_N	homoromanticism_N
romanticism_N	neoromanticism_N
romanticism_N	panromanticism_N
romanticism_N	technoromanticism_N
room_A	backroom_N
room_A	ballroom_N
room_A	bathroom_N
room_A	bedroom_N
room_A	boardroom_N
room_A	classroom_N
room_A	courtroom_N
room_A	darkroom_N
room_A	dormroom_X
room_A	headroom_N
room_A	legroom_N
room_A	lunchroom_N
room_A	newsroom_N
room_A	roomful_N
room_A	roomie_N
room_A	roommate_N
room_A	roomsome_A
room_A	roomth_N
room_A	roomy_A
room_A	staffroom_N
room_A	storeroom_N
room_A	sunroom_N
room_A	tearoom_N
room_A	wardroom_N
room_A	washroom_N
room_A	weightroom_X
room_A	workroom_N
rotal_A	equirotal_A
rotten_A	rottenly_D
rotten_A	rottenness_N
rotten_A	unrotten_A
roughness_N	macroroughness_N
roughness_N	microroughness_N
roughness_N	nanoroughness_N
round_A	roundabout_A
royal_A	Royal_N
royal_A	royalism_N
royal_A	royalist_N
royal_A	royalistic_A
royal_A	royalistical_X
royal_A	royalistically_X
royal_A	royally_D
royal_A	royalty_N
rubidium_N	dirubidium_N
rubidium_N	iodrubidium_X
rubidium_N	monorubidium_N
rubidium_N	organorubidium_A
rubidium_N	radiorubidium_N
rubidium_N	rubidide_N
rugby_N	rugger_N
rugged_A	ruggedize_V
rugged_A	ruggedly_D
rugged_A	ruggedness_N
rugged_A	semirugged_X
run_V	overrun_V
run_V	runaround_N
run_V	runaway_N
run_V	runner_N
run_V	runny_A
run_V	runtime_A
run_V	runway_N
run_V	uprun_V
runway_N	antirunway_A
runway_N	runwaylike_A
ruthenium_N	ruthenate_N
ruthenium_N	rutheniate_X
ruthenium_N	ruthenic_A
ruthenium_N	ruthenious_A
ruthenium_N	ruthenite_X
sabbatical_A	Sabbatically_X
sabbatical_A	sabbatically_X
sable_N	sablefish_N
saburra_N	saburral_A
saccade_N	antisaccade_N
saccade_N	intersaccade_N
saccade_N	microsaccade_N
saccade_N	presaccade_A
saccade_N	prosaccade_N
saccade_N	saccadic_A
saccade_N	saccadically_D
saccade_N	saccadization_N
saccade_N	saccadometer_N
saccade_N	saccadometric_A
saccade_N	saccadometry_N
saccharide_N	aminosaccharide_N
saccharide_N	decasaccharide_N
saccharide_N	disaccharide_N
saccharide_N	glucosaccharide_N
saccharide_N	heptasaccharide_N
saccharide_N	heterosaccharide_N
saccharide_N	hexasaccharide_N
saccharide_N	isomaltosaccharide_N
saccharide_N	monosaccharide_N
saccharide_N	oligosaccharide_N
saccharide_N	pentasaccharide_N
saccharide_N	phosphosaccharide_N
saccharide_N	polysaccharide_N
saccharide_N	tetrasaccharide_N
saccharide_N	trisaccharide_N
sack_N	coalsack_N
sack_N	cornsack_N
sack_N	crapsack_N
sack_N	floursack_N
sack_N	gripsack_N
sack_N	hopsack_N
sack_N	mailsack_N
sack_N	nutsack_N
sack_N	packsack_N
sack_N	sackcloth_N
sack_N	sackful_N
sack_N	sacking_N
sack_N	sacklike_A
sack_N	sackload_N
sack_N	sackwise_D
sack_N	shitsack_N
sack_N	sleepsack_N
sack_N	towsack_N
sacral_A	bulbosacral_A
sacral_A	caudosacral_N
sacral_A	craniosacral_A
sacral_A	dorsosacral_A
sacral_A	extrasacral_A
sacral_A	iliosacral_A
sacral_A	ischiosacral_A
sacral_A	lumbosacral_A
sacral_A	postsacral_A
sacral_A	presacral_A
sacral_A	sacralgia_N
sacral_A	sacrality_N
sacral_A	sacralize_V
sacral_A	subsacral_A
sacral_A	supersacral_A
sacral_A	transsacral_A
sacral_A	urosacral_A
sacral_A	uterosacral_A
sacral_A	vertebrosacral_A
sacrifice_V	sacrificially_D
saddle_N	packsaddle_N
saddle_N	saddleback_N
saddle_N	saddlebag_N
saddle_N	sidesaddle_N
safe_A	safeguard_N
safe_A	safehouse_N
safe_A	safekeeping_N
safe_A	safen_V
safe_A	vouchsafe_V
safety_N	biosafety_N
safety_N	cybersafety_N
safety_N	insafety_N
safety_N	nanosafety_N
safety_N	supersafety_N
safety_N	unsafety_N
saffron_N	saffronization_N
saffron_N	saffronize_V
saffron_N	saffronlike_A
saffron_N	saffrony_A
sage_A	sagely_D
sage_A	sageness_N
saint_N	saintdom_N
saint_N	saintess_N
saint_N	saintful_A
saint_N	sainthead_N
saint_N	sainthood_N
saint_N	saintish_A
saint_N	saintism_N
saint_N	saintless_A
saint_N	saintlike_A
saint_N	saintly_A
saint_N	saintship_N
salad_N	saladless_A
salad_N	saladlike_A
salad_N	salady_A
salicylate_N	subsalicylate_N
salt_N	besalted_A
salt_N	desalt_V
salt_N	persalt_N
salt_N	protosalt_N
salt_N	saltcellar_N
salt_N	saltfree_A
salt_N	saltspoon_N
salt_N	saltwater_N
salt_N	salty_A
samarium_N	disamarium_N
samarium_N	organosamarium_A
samarium_N	radiosamarium_N
same_A	sameish_A
same_A	samely_A
same_A	sameness_N
sand_N	quicksand_N
sand_N	sandbag_N
sand_N	sandbank_N
sand_N	sandbar_N
sand_N	sandblast_V
sand_N	sandbox_N
sand_N	sandboy_N
sand_N	sandbur_N
sand_N	sandcastle_N
sand_N	sander_N
sand_N	sanderling_N
sand_N	sandfly_N
sand_N	sandglass_N
sand_N	sandgroper_N
sand_N	sandgrouse_N
sand_N	sandhog_N
sand_N	sandiness_N
sand_N	sandman_N
sand_N	sandpaper_N
sand_N	sandpiper_N
sand_N	sandpit_N
sand_N	sandshoe_N
sand_N	sandsoap_N
sand_N	sandspit_N
sand_N	sandstorm_N
sand_N	sandward_A
sand_N	sandworm_N
sand_N	sandwort_N
sand_N	sandy_A
sand_N	sandyacht_X
sandwich_N	croissandwich_N
sandwich_N	fishwich_N
sandwich_N	sando_N
sandwich_N	sandwichable_A
sandwich_N	sandwichy_A
sarcolemma_N	transsarcolemmal_A
sarcoma_N	adenosarcoma_N
sarcoma_N	angiosarcoma_N
sarcoma_N	carcinosarcoma_N
sarcoma_N	chondrosarcoma_N
sarcoma_N	fibrosarcoma_N
sarcoma_N	gliosarcoma_N
sarcoma_N	hemangiosarcoma_N
sarcoma_N	histiosarcoma_N
sarcoma_N	leiomyosarcoma_N
sarcoma_N	liposarcoma_N
sarcoma_N	lymphosarcoma_N
sarcoma_N	melanosarcoma_N
sarcoma_N	myxosarcoma_N
sarcoma_N	neurosarcoma_N
sarcoma_N	osteosarcoma_N
sarcoma_N	rhabdomyosarcoma_N
sarcoma_N	sarcomatic_A
sarcoma_N	sarcomatoid_A
sarcoma_N	sarcomatosis_N
sarcoma_N	sarcomatous_A
sarcomere_N	sarcomeric_A
sarcomere_N	sarcometric_A
sartorius_N	sartorial_A
satem_A	satemisation_N
saturation_N	antisaturation_A
saturation_N	desaturation_N
saturation_N	oversaturation_N
saturation_N	postsaturation_A
saturation_N	presaturation_A
saturation_N	resaturation_N
saturation_N	subsaturation_N
saturation_N	supersaturation_N
saturation_N	suprasaturation_N
saturation_N	undersaturation_N
saturation_N	unsaturation_N
save_N	savefile_N
save_N	savegame_N
save_N	savepoint_N
say_V	besay_V
say_V	dessay_X
say_V	doomsaying_N
say_V	en_N
say_V	foresay_V
say_V	forsay_V
say_V	gainsay_V
say_V	oversay_V
say_V	saith_V
say_V	sayer_N
say_V	sayeth_V
say_V	saying_V
say_V	unsay_V
say_V	withsay_V
scale_N	microscale_N
scale_N	milliscale_X
scale_N	scalebound_A
scale_N	scalefree_A
scale_N	timescale_N
scale_N	widescale_A
scavenger_N	bioscavenger_N
scavenger_N	scav_X
scavenger_N	scavengerism_N
scavenger_N	scavengerous_A
scene_N	demoscene_N
scene_N	emuscene_N
scene_N	scenery_N
scene_N	scenic_A
scenester_N	scenesterism_X
schist_N	blueschist_N
schist_N	grayschist_N
schist_N	greenschist_N
schist_N	whiteschist_N
schizont_N	macroschizont_N
schizont_N	megaloschizont_N
schizont_N	microschizont_N
schizont_N	schizonticidal_A
schizophrenia_N	antischizophrenia_A
schizophrenia_N	nonschizophrenia_A
schizophrenia_N	pseudoschizophrenia_N
schizophrenia_N	schizophrene_N
schizophrenia_N	schizophrenese_N
schizophrenia_N	schizophreniac_A
schizophrenia_N	schizophrenialike_A
schizophrenia_N	schizophrenic_A
schizophrenia_N	schizophreniform_A
schizophrenia_N	schizophrenogenesis_N
schizophrenia_N	schizophrenogenic_A
scholar_N	nonscholar_N
scholar_N	scholaress_N
scholar_N	scholarism_N
scholar_N	scholarless_A
scholar_N	scholarlike_A
scholar_N	scholarly_A
scholar_N	scholarship_N
scholarly_A	nonscholarly_A
scholarly_A	scholarliness_N
scholarly_A	semischolarly_A
scholarly_A	unscholarly_A
school_N	schoolbag_N
school_N	schoolbook_N
school_N	schoolboy_N
school_N	schoolchild_N
school_N	schoolday_N
school_N	schoolfellow_N
school_N	schoolfriend_N
school_N	schoolgirl_N
school_N	schoolkid_N
school_N	schoolma'am_N
school_N	schoolmaster_N
school_N	schoolmistress_N
school_N	schoolteacher_N
school_N	schoolwork_N
school_N	schoolyear_N
sciaphilous_A	subsciaphilous_X
science_N	McScience_N
science_N	multiscience_A
science_N	nonscience_N
science_N	omniscience_N
science_N	scienceless_A
science_N	sciencelike_A
science_N	sciences_N
science_N	scientific_A
science_N	scientifically_D
science_N	scientist_N
science_N	unscience_N
scientific_A	pseudoscientific_A
scientific_A	scientifical_A
scientific_A	scientificness_N
scissors_N	scissor_N
scissors_N	scissorsbill_N
scissors_N	scissorstail_N
sclera_N	scleral_A
sclera_N	scleralization_N
sclera_N	scleritis_N
scleral_A	choroidoscleral_A
scleral_A	corneoscleral_A
scleral_A	intrascleral_A
scleral_A	scleralization_N
scleral_A	transscleral_A
scleral_A	uveoscleral_A
scleroderma_N	sclerodermal_A
sclerosis_N	Eurosclerosis_N
sclerosis_N	adenosclerosis_N
sclerosis_N	arteriosclerosis_N
sclerosis_N	atherosclerosis_N
sclerosis_N	cardiosclerosis_N
sclerosis_N	fibrosclerosis_N
sclerosis_N	glomerulosclerosis_N
sclerosis_N	lipodermatosclerosis_N
sclerosis_N	myosclerosis_N
sclerosis_N	nephroangiosclerosis_N
sclerosis_N	nephrosclerosis_N
sclerosis_N	osteosclerosis_N
sclerosis_N	otosclerosis_N
sclerosis_N	pseudosclerosis_N
sclerosis_N	sclerotic_A
sclerotic_A	arteriosclerotic_A
sclerotic_A	atherosclerotic_A
sclerotic_A	cardiosclerotic_A
sclerotic_A	fibrosclerotic_A
sclerotic_A	myelosclerotic_A
sclerotic_A	nephrosclerotic_A
sclerotic_A	nonsclerotic_A
sclerotic_A	osteosclerotic_A
sclerotic_A	otosclerotic_A
sclerotic_A	pansclerotic_A
sclerotic_A	pseudosclerotic_A
sclerotic_A	sclerotical_A
sclerotic_A	unsclerotic_A
scoliosis_N	scoliometer_N
score_N	fourscore_C
score_N	outscore_V
score_N	overscore_N
score_N	scorecard_N
score_N	scoreless_A
score_N	scores_N
score_N	threescore_N
score_N	underscore_N
scorpion_N	pseudoscorpion_N
scorpion_N	scorpionate_A
scorpion_N	scorpionfish_N
scorpion_N	scorpionfly_N
scorpion_N	scorpionid_N
scorpion_N	scorpionlike_A
scorpion_N	scorpionweed_N
scour_V	scourage_N
scour_V	scourer_N
scour_V	unscoured_A
screen_N	en_N
screen_N	flatscreen_A
screen_N	screenbound_A
screen_N	smokescreen_N
script_N	inscript_X
script_N	retroscripting_N
script_N	scriptorium_N
script_N	scriptwriter_N
script_N	subscripting_V
scrotal_A	abdominoscrotal_A
scrotal_A	ascrotal_A
scrotal_A	intrascrotal_A
scrotal_A	nonscrotal_A
scrotal_A	perineoscrotal_A
sea_N	seabird_N
sea_N	seacave_N
sea_N	seachange_N
sea_N	seafarer_N
sea_N	seafaring_A
sea_N	seafood_N
sea_N	seagull_N
sea_N	seahorse_N
sea_N	sealife_N
sea_N	sealocked_A
sea_N	seaplane_N
sea_N	seascape_N
sea_N	seasick_A
sea_N	seaside_N
sea_N	seastar_N
sea_N	seawater_N
sea_N	seaworthy_A
sea_N	undersea_A
seam_N	seamless_A
seam_N	seamster_N
seam_N	seamstress_N
seat_N	seatbox_N
seat_N	seater_N
seat_N	seating_N
secondary_A	secondarily_D
secretory_A	antisecretory_A
secretory_A	endosecretory_A
secretory_A	excitosecretory_A
secretory_A	glycosecretory_A
secretory_A	hypersecretory_A
secretory_A	hyposecretory_A
secretory_A	neurosecretory_A
secretory_A	nonsecretory_A
secretory_A	presecretory_A
secretory_A	prosecretory_A
securitize_V	securitization_N
sedimentary_A	metasedimentary_A
sedimentary_A	morphosedimentary_A
sedimentary_A	nonsedimentary_A
sedimentary_A	synsedimentary_A
see_V	aftersee_V
see_V	besee_V
see_V	en_N
see_V	foresee_V
see_V	forsee_V
see_V	insee_V
see_V	missee_V
see_V	outsee_V
see_V	oversee_V
see_V	undersee_V
see_V	unsee_V
seed_N	seedcake_N
seed_N	seedcase_N
seed_N	seedcoat_N
seed_N	seedeater_N
seed_N	seeder_N
seed_N	seedling_N
seed_N	seedly_A
seed_N	seedpod_N
seed_N	seedtime_N
seed_N	seedy_A
seek_V	aseek_X
seek_V	beseek_V
seek_V	foreseek_V
seek_V	forseek_V
seek_V	misseek_V
seek_V	outseek_V
seek_V	underseek_V
seek_V	upseek_V
segmentation_N	desegmentation_N
segmentation_N	hypersegmentation_N
segmentation_N	nonsegmentation_N
segmentation_N	oversegmentation_N
segmentation_N	presegmentation_N
segmentation_N	resegmentation_N
segmentation_N	undersegmentation_N
seismic_A	seismics_X
seismic_A	seismograph_N
seismic_A	seismology_N
seismology_N	seismologic_A
seismology_N	seismological_A
seismology_N	seismologist_N
seize_V	seizable_A
seize_V	seizer_N
seize_V	seizor_N
selectivity_N	atroposelectivity_N
selectivity_N	cardioselectivity_N
selectivity_N	chemoselectivity_N
selectivity_N	enantioselectivity_N
selectivity_N	periselectivity_N
selectivity_N	regioselectivity_N
selectivity_N	stereoselectivity_N
selectivity_N	torquoselectivity_N
selectivity_N	unselectivity_N
self_P	selfdom_N
self_P	selfhood_N
self_P	selfie_N
self_P	selfish_A
self_P	selfless_A
self_P	selflike_A
self_P	selfly_A
self_P	selfsame_A
sell_V	upsell_V
sellar_A	extrasellar_A
sellar_A	intrasellar_A
sellar_A	parasellar_A
sellar_A	subsellar_A
sellar_A	suprasellar_A
sellar_A	transsellar_A
semantic_A	presemantic_A
semantic_A	semantically_D
semaphore_N	semaphoric_A
semaphore_N	semaphorin_N
semaphore_N	semaphorist_N
semblable_A	semblability_X
semblable_A	semblance_N
semidirect_A	hemisemidirect_A
seminal_A	nonseminal_A
seminal_A	seminality_N
seminal_A	seminally_D
send_V	besend_V
send_V	downsend_X
send_V	foresend_V
send_V	forsend_X
send_V	forthsend_V
send_V	insend_V
send_V	missend_V
send_V	offsend_X
send_V	onsend_V
send_V	outsend_V
send_V	oversend_V
send_V	undersend_V
send_V	upsend_V
senile_A	nonsenile_A
senile_A	presenile_A
senile_A	senilely_D
senile_A	senility_N
senile_A	senilize_V
sensational_A	antisensational_A
sensational_A	nonsensational_A
sensational_A	sensationalisation_N
sensational_A	sensationalise_V
sensational_A	sensationalism_N
sensational_A	sensationalist_A
sensational_A	sensationalistic_A
sensational_A	sensationalization_N
sensational_A	sensationalize_V
sensational_A	sensationally_D
sensational_A	sensationalness_N
sensational_A	unsensational_A
sensitive_A	sensitively_D
sensitive_A	sensitiveness_N
sensitive_A	sensitivity_N
sensorial_A	intersensorial_A
sensorial_A	multisensorial_A
sensorial_A	neurosensorial_A
sensorial_A	psychosensorial_A
sensorial_A	sensorially_D
sensorial_A	somatosensorial_A
sensory_A	extrasensory_A
sensory_A	multisensory_A
sensory_A	sensorial_A
sensory_A	sensorimotor_A
sensory_A	sensorineural_A
sensory_A	supersensory_A
sepalous_A	antesepalous_A
sepalous_A	asepalous_A
sepalous_A	disepalous_A
sepalous_A	episepalous_A
sepalous_A	gamosepalous_A
sepalous_A	monosepalous_A
sepalous_A	oppositisepalous_A
sepalous_A	polysepalous_A
sepalous_A	synsepalous_A
sepalous_A	tetrasepalous_A
sepalous_A	trisepalous_A
septal_A	aliseptal_A
septal_A	anteroseptal_A
septal_A	inferoseptal_A
septal_A	interseptal_A
septal_A	midseptal_A
septal_A	nasoseptal_A
septal_A	nonseptal_A
septal_A	paraseptal_A
septal_A	periseptal_A
septal_A	transseptal_A
septan_A	circaseptan_A
septate_A	aseptate_A
septate_A	biseptate_A
septate_A	dictyoseptate_A
